query_id,candidate_id,query_text,query_language,project_title,client,country,sector,offerings,service_nature,evidence_excerpt,source_document,source_page,citation_label,relevance_0_1_2,wrong_evidence_chunk_yes_no,failure_category,evidence_notes,reviewer_id,reviewed_at
TECH-AR-001,TECH-AR-001-C13,مراجع حول استمرارية الأعمال للبنوك,ar,Elaboration et mise en place du plan de continuité d’activité PCA Compréhension du contexte et diagnostic de l’existant : Identification du périmètre préliminaire Diagnostic de l’existant et analyses des écarts Planif…,Banque Zitouna,Tunisie,Banque,PCA/PCI,Elaboration et mise en place du plan de continuité d’activité PCA Compréhension du contexte et diagnostic de l’existant : Identification du périmètre préliminaire Diagnostic de l’existant et analyses des écarts Planification du SMCA Recueil des besoins de continuité d’activité Analyse et appréciation des risques Elaboration de la politique de continuité d’activité et de reprise d’activité Elaboration de la stratégie de continuité d’activité Evaluation des performances des procédures de continuité des activités Elaboration d’un plan de test et réalisation des premiers tests Organisation de maintien en condition opérationnelle Formalisation et sensibilisation du personnel sur la continuité d’activité,"Article 1 : OBJET DU CONTRAT En vertu du présent contrat, le prestataire s'engage à réaliser une mission l'élaboration du Plan de Continuité d'Activité (PCA) et ce, selon les termes et conditions ci-après. Article 2 : DOCUMENTS CONTRACTUELS Les documents contractuels traduisant l’accord des deux parties et faisant partie intégrante du présent contrat sont les suivants : — Le présent contrat.…",Contrat Zitouna  PCA .pdf,2,Contrat Zitouna  PCA .pdf — page 2,,,,,,
TECH-AR-001,TECH-AR-001-C14,مراجع حول استمرارية الأعمال للبنوك,ar,"Plan de Continuité d’Activité Mission de développement, d’élaboration et de mis en place : Phase 1: processus de gestion des risques en sécurité de l’information traité par le système d’information de l’OACA Phase 2:…",Office de l'aviation civile et des Aéroports (OACA),Tunisie,Entreprise Pub,PCA/PCI,"Plan de Continuité d’Activité Mission de développement, d’élaboration et de mis en place : Phase 1: processus de gestion des risques en sécurité de l’information traité par le système d’information de l’OACA Phase 2: processus de gestion de la continuité d’activité du système d’information de l’OACA","atteste par la présente que la société DEVOTEAM à réalisé pour le compte de V'OACA une mission de développement, d'élaboration et de mise en place des :
- Processus de Gestion du Risque en Sécurité de l'information traitée par le Systeme d'information de l'QACA au sens dela norme ISO 27005 ;
- Processus de Gestion du Plan de Continuité d'Activité du Système d'Information de l'OACA au sens de la norme [PHONE_LIKE] Cette mission a été pilotée par Monsieur Mohamed Ben Messaoud, Les consultants ayant participé aux différentes phases du projet sont :
- Mr. Melek Dekhil
- Mr. Ahmed Harsi
- Mr. Sami Haboubl il y'a leu de signaler que les prestations de ladite société ont été réalisées conformément…",Attestation OACA Mission PCA 2018 (1).pdf,1,Attestation OACA Mission PCA 2018 (1).pdf — page 1,,,,,,
TECH-AR-001,TECH-AR-001-C15,مراجع حول استمرارية الأعمال للبنوك,ar,Mise en œuvre d’un Plan de Continuité d’Activité (PCA) Etude des besoins de continuité Analyse des risques majeurs et étude de choix technico-économiques Feuille de route de mise en œuvre Pilotage de la mise en place…,ENDA,Tunisie,Régie Financière,PCA/PCI,Mise en œuvre d’un Plan de Continuité d’Activité (PCA) Etude des besoins de continuité Analyse des risques majeurs et étude de choix technico-économiques Feuille de route de mise en œuvre Pilotage de la mise en place du site de repli collaborateurs Pilotage de la mise en place du site de secours informatique Formalisation des procédures de continuité métier,"atteste par la présente que la société DEVOTEAM TUNISIE a réalisé pour notre compte le projet de cadrage du plan de continuité d'activité. Le projet a été réalisé durant la période de mai 4 juillet
2014.…",Attestation ENDA PCA 2014 (1).pdf,1,Attestation ENDA PCA 2014 (1).pdf — page 1,,,,,,
TECH-AR-001,TECH-AR-001-C16,مراجع حول استمرارية الأعمال للبنوك,ar,Plan de Continuité d’Activité| Cadrage Etude des besoins de continuité Analyse des risques majeurs Etude de choix technico-économiques Feuille de route de mise en œuvre Pilotage de la mise en place du site de repli co…,Banque Internationale Arabe de Tunisie BIAT,Tunisie,Banque,PCA/PCI,"Plan de Continuité d’Activité| Cadrage Etude des besoins de continuité Analyse des risques majeurs Etude de choix technico-économiques Feuille de route de mise en œuvre Pilotage de la mise en place du site de repli collaborateurs Pilotage de la mise en place du site de secours informatique Formalisation des procédures de continuité métier pour le périmètre Siège et agence Formalisation du Plan de Secours Informatique Formalisation des procédures de reprise transversales (IT, Services Généraux, RH, ...) Tests de crise et de PCA et Maintien en condition opérationnelle",atteste par la présente que la société DEVOTEAM TUNISIE a réalisé pour le compte de la BIAT le projet de mise en place du plan de continuité d’activité (plan de continuité métier et plan de secours informatique). Le projet a été réalisé durant la période de janvier à novembre 2014 et a été piloté par M. Tarek Akrout.…,Attestation de PCA BIAT 2014.pdf,1,Attestation de PCA BIAT 2014.pdf — page 1,,,,,,
TECH-AR-001,TECH-AR-001-C17,مراجع حول استمرارية الأعمال للبنوك,ar,"Plan de Continuité d’Activité – Cadrage et mise en œuvre Etat des lieux et actualisation de l’analyse des risques Analyse de choix, stratégie PCA et plan projet et mise en œuvre Formalisation du plan de gestion de cri…",BTK Bank,Tunisie,Banque,PCA/PCI,"Plan de Continuité d’Activité – Cadrage et mise en œuvre Etat des lieux et actualisation de l’analyse des risques Analyse de choix, stratégie PCA et plan projet et mise en œuvre Formalisation du plan de gestion de crise Formalisation des procédures PCA/PCI Elaboration d’un plan de test et réalisation des premiers tests Organisation du maintien en condition opérationnelle","Objet de la mission : Accompagnement PCA 2016 FI Réception finale [] Réception provisoire Je soussigné, maître d'ouvrage Madame Mariem BOUKEF Après avoir procédé aux examens et vérifications nécessaires, constate que : Les livrables prévus dans la phase du « lot 1 » de la mission : DX] ont été rédigés et livrés COURRIER AR [_] ont été rédigés et livrés, à l'exception de ceux indiqués à l'annexe ci-après : RIVEE Je confirme ainsi la réception finale du lot 1 du projet d'Accompagnement PCA 2016 Tunis, 16/06/2017 (Signature) DEVOTEAM - SARL au Capital de 50.000 Dinars Siège social : 52, Avenue Charles Nicolle, 2ème étage Appt 4 — 1082 Tunis — Tunisie RC.…",Référence PCA BTK.pdf,1,Référence PCA BTK.pdf — page 1,,,,,,
TECH-AR-001,TECH-AR-001-C18,مراجع حول استمرارية الأعمال للبنوك,ar,Opérationnalisation du PCA de la BCT Phase 1 : Mise en place du PCA • Réalisation des ateliers pour les procédures métiers • Réalisation des ateliers pour les procédures de secours informatique (5 applications critiqu…,Banque centrale de Tunisie,Tunisie,Banque,PCA/PCI,Opérationnalisation du PCA de la BCT Phase 1 : Mise en place du PCA • Réalisation des ateliers pour les procédures métiers • Réalisation des ateliers pour les procédures de secours informatique (5 applications critiques) • Elaboration du reste des procédures PSI • Elaboration du plan de communication de crise • Elaboration du plan de sécurité des personnes et des biens Phase 2 : Test • Elaboration d'un plan de test global • Préparation et réalisation du premier test PCA • Elaborer le Plan MCO,attestons par la présente que le Cabinet DEVOTEAM a réalisé le projet d’Opérationnalisation du Plan de Continuité d’ Activité (PCA) de la Banque Centrale de Tunisie. Le projet a été piloté par Mr. Slim CHENCHAH.…,Opérationnalisation du PCA de la BCT.pdf,1,Opérationnalisation du PCA de la BCT.pdf — page 1,,,,,,
TECH-AR-001,TECH-AR-001-C19,مراجع حول استمرارية الأعمال للبنوك,ar,Mise en œuvre du plan de continuité d’activité - Analyse des écarts entre la solution de continuité existante et les normes et / ou bonnes pratiques - Évaluation et étude des besoins des processus métier - Busines Imp…,BFI Tunisie BANQUE FINANCE INTERNATIONALE,Tunisie,Banque,PCA/PCI,"Mise en œuvre du plan de continuité d’activité - Analyse des écarts entre la solution de continuité existante et les normes et / ou bonnes pratiques - Évaluation et étude des besoins des processus métier - Busines Impact Analysis et Analyse des risques - Définition de la stratégie de continuité d'activité (SI et Métier) - Identification des solutions de continuité - Etude technique / financière pour la solution de continuité d'activité - Élaboration d'une feuille de route pour la mise en œuvre du PCA - Mise en œuvre du plan de secours informatique - Elaboration du plan d'action basé sur les applications (en tenant compte de l'architecture des applications, de la technologie, ...) - Définition de l'architecture SI du site de secours - Elaboration des termes de référence pour les acquisitions d'équipements et le Housing",atteste par la présente que la société DEVOTEAM a réalisé pour le compte de BFI le projet d’accompagnement a la mise en place d’un plan de continuité d’activité. Devoteam nous a accompagné durant la période de Janvier 2019 a Juin 2020.…,Attestation de PCA BFI 2019 (1).pdf,1,Attestation de PCA BFI 2019 (1).pdf — page 1,,,,,,
TECH-AR-001,TECH-AR-001-C20,مراجع حول استمرارية الأعمال للبنوك,ar,Mise en place du Plan de Continuité d’Activité Cadrage d’un plan de continuité d’activité - Etude des besoins de continuité - Analyse des risques majeurs - Etude de choix technico-économiques - Feuille de route de mis…,MAE Assurance,Tunisie,Assurance,PCA/PCI,Mise en place du Plan de Continuité d’Activité Cadrage d’un plan de continuité d’activité - Etude des besoins de continuité - Analyse des risques majeurs - Etude de choix technico-économiques - Feuille de route de mise en œuvre,atteste par la présente que la société DEVOTEAM a réalisé pour le compte de MAE le projet d’accompagnement au cadrage du plan de continuité d’activité. Devoteam nous a accompagné durant la période de Janvier 2019 a Juillet 2019.…,Attestation Cadrage PCA MAE 2019 (1).pdf,1,Attestation Cadrage PCA MAE 2019 (1).pdf — page 1,,,,,,
TECH-MIX-001,TECH-MIX-001-C01,PCA للبنوك en Tunisie,mixed,Assistance à la mise en œuvre du PCA - Diagnostic de l’existant et recueil des besoins des métiers - Etats des lieux et analyse des risque - Elaborer une appréciation des risques - Proposer des scénarios de continuité…,Zitouna Takaful,Tunisie,Assurance,PCA/PCI,Assistance à la mise en œuvre du PCA - Diagnostic de l’existant et recueil des besoins des métiers - Etats des lieux et analyse des risque - Elaborer une appréciation des risques - Proposer des scénarios de continuité et Définir une étude de choix technico-économique - Définir les mécanismes d’alerte et de gestion des sinistres,"DEVOTEAM a réalisé pour le compte de l’assurance Zitouna Takaful le projet d'assistance à la mise en œuvre d’un plan de continuité d’activité (PCA). Ce projet a été piloté par Mr. Sami BENHAJ Le consultant qui a participé au projet est : Eya CHEIKH AMOR a fait preuve tout au long de la mission d'efficience, d'une grande qualité d'analyse, d'un haut niveau de maitrise technique et d'une bonne conduite de projet.…",Attestation zitouna takaful pca.pdf,1,Attestation zitouna takaful pca.pdf — page 1,,,,,,
TECH-MIX-001,TECH-MIX-001-C02,PCA للبنوك en Tunisie,mixed,Elaboration et mise en place du plan de continuité d’activité PCA Compréhension du contexte et diagnostic de l’existant : Identification du périmètre préliminaire Diagnostic de l’existant et analyses des écarts Planif…,Banque Zitouna,Tunisie,Banque,PCA/PCI,Elaboration et mise en place du plan de continuité d’activité PCA Compréhension du contexte et diagnostic de l’existant : Identification du périmètre préliminaire Diagnostic de l’existant et analyses des écarts Planification du SMCA Recueil des besoins de continuité d’activité Analyse et appréciation des risques Elaboration de la politique de continuité d’activité et de reprise d’activité Elaboration de la stratégie de continuité d’activité Evaluation des performances des procédures de continuité des activités Elaboration d’un plan de test et réalisation des premiers tests Organisation de maintien en condition opérationnelle Formalisation et sensibilisation du personnel sur la continuité d’activité,"Article 1 : OBJET DU CONTRAT En vertu du présent contrat, le prestataire s'engage à réaliser une mission l'élaboration du Plan de Continuité d'Activité (PCA) et ce, selon les termes et conditions ci-après. Article 2 : DOCUMENTS CONTRACTUELS Les documents contractuels traduisant l’accord des deux parties et faisant partie intégrante du présent contrat sont les suivants : — Le présent contrat.…",Contrat Zitouna  PCA .pdf,2,Contrat Zitouna  PCA .pdf — page 2,,,,,,
TECH-MIX-001,TECH-MIX-001-C03,PCA للبنوك en Tunisie,mixed,Cadrage d’un plan de continuité d’activité - Elaboration de la cartographie des activités métiers - Identification des besoins de continuité - Evaluation de la criticité des processus métiers et support - Elaboration…,Comar assurances,Tunisie,Assurance,PCA/PCI,Cadrage d’un plan de continuité d’activité - Elaboration de la cartographie des activités métiers - Identification des besoins de continuité - Evaluation de la criticité des processus métiers et support - Elaboration et analyse de l’état des lieux - Cartographie et analyse des risques,atteste par la présente que la société DEVOTEAM a réalisé pour le compte des sociétés COMAR & HAYETT une mission de cadrage du plan de continuité d'activités (PCA). Le projet a été piloté par Monsieur Mohamed Ben Messaoud.…,Cadrage PCA COMAR 2020 (1).pdf,1,Cadrage PCA COMAR 2020 (1).pdf — page 1,,,,,,
TECH-MIX-001,TECH-MIX-001-C04,PCA للبنوك en Tunisie,mixed,Accompagnement aux Exercices PCA 2022 Phase 1:Lancement de la mission • Lancement du projet • Cadrage des différents travaux prévus et conduire le changement Phase 2: Test partiel Banque 1 • sollicitation simultanée d…,BIAT,Tunisie,Banque,PCA/PCI,Accompagnement aux Exercices PCA 2022 Phase 1:Lancement de la mission • Lancement du projet • Cadrage des différents travaux prévus et conduire le changement Phase 2: Test partiel Banque 1 • sollicitation simultanée du site de secours pour la bascule informatique et du site de repli pour les métiers de la banque Phase 3: Test de crise • sollicitation du dispositif de crise de la banque existant à travers la simulation d’un scénario plausible Phase 4: Test partiel Banque 2 • Sollicitation simultanée du site de secours pour la bascule informatique et du site de repli pour les métiers de la banque avec rajout de quelques applications et augmentation du nombre des agences par rapport au premier exercice,ARTICLE 1 : OBJET : L'objet du présent contrat est la réalisation par la société DEVOTEAM d'une mission d'accompagnement Plan de Continuité d'Activité (PCA) au profit de la BIAT.…,BIAT_MCO.pdf,1,BIAT_MCO.pdf — page 1,,,,,,
TECH-MIX-001,TECH-MIX-001-C05,PCA للبنوك en Tunisie,mixed,Plan Continuité d'Activité Maintien en condition opérationnelle du (PCA) - Etude des besoins de continuité - Analyse des risques majeurs - Etude de choix technico-économiques - Feuille de route de mise en œuvre - Pilo…,STAR Assurances,Tunisie,Assurance,PCA/PCI,Plan Continuité d'Activité Maintien en condition opérationnelle du (PCA) - Etude des besoins de continuité - Analyse des risques majeurs - Etude de choix technico-économiques - Feuille de route de mise en œuvre - Pilotage de la mise en place du site de repli collaborateurs - Pilotage de la mise en place du site de secours informatique - Formalisation des procédures de continuité métier,"atteste par la présente que la société Devoteam a réalisé pour notre compte, le projet de maintien en condition opérationnelle du PCA ». Le projet a été piloté par M. Sami Benhaj, expert et Manager.…",Attestation star pca.pdf,1,Attestation star pca.pdf — page 1,,,,,,
TECH-MIX-001,TECH-MIX-001-C06,PCA للبنوك en Tunisie,mixed,Mise en œuvre du plan de Continuité d’Activités (PCA) a TRADEX - Rédiger la politique de continuité des activités de TRADEX - Définir un dispositif fiable avec des outils de gestion de crise - Identifier le périmètre…,TRADEX,Cameroun,Industrie,PCA/PCI,"Mise en œuvre du plan de Continuité d’Activités (PCA) a TRADEX - Rédiger la politique de continuité des activités de TRADEX - Définir un dispositif fiable avec des outils de gestion de crise - Identifier le périmètre des activités critiques en cas de sinistre et les exigences de redémarrage associées - Garantir la survie en minimisant les impacts financiers, juridiques et de notoriété - Identifier les scénarios de secours et feuille de route PCA - Analyser et réduire les impacts potentiels d’une interruption d’activité - Anticiper et maîtriser les risques opérationnels de grande envergure - Assurer la pérennité du PCA",atteste par la présente que la société DEVOTEAM est en train d’assurer la mise en œuvre du projet : plan de continuité d’activité (PCA) pour le compte de Tradex. Ce projet est piloté par Mr Slim Chenchah.…,Attestation de PCA TRADEX.pdf,1,Attestation de PCA TRADEX.pdf — page 1,,,,,,
TECH-MIX-001,TECH-MIX-001-C07,PCA للبنوك en Tunisie,mixed,Assistance à la mise en œuvre d’un plan de continuité d’activité (PCA) (plateforme SAP) - Phase 1 : Etude de l’existant (Lancement et Cadrage) - Etude du besoin en reprise d’activité et CDC - Phase 2 : Accompagnement…,société africaine de raffinage SAR,Sénégal,Industrie,PCA/PCI,Assistance à la mise en œuvre d’un plan de continuité d’activité (PCA) (plateforme SAP) - Phase 1 : Etude de l’existant (Lancement et Cadrage) - Etude du besoin en reprise d’activité et CDC - Phase 2 : Accompagnement au choix du prestataire pour la mise en œuvre du PCA - Phase 3: Assistance à l’élaboration des scénarios de test et plan de gestion de crise - Phase 4: Assistance aux Tests.,"atteste par la présente que la société DEVOTEAM est en cours de réalisation pour le compte de la société africaine de raffinage SAR d’un projet d’assistance à la mise en œuvre d’un plan de continuité d’activité (PCA) (Plateforme SAP) Ce projet est piloté par Youssef Hmani Les experts ayant participé à l’élaboration du projet sont : Hassen Hamdi Sami Ben Haj Abderrazak bacha Il y’a lieu de signaler que les prestations de ladite société sont réalisées conformément aux normes et règles de l’art et ont donné, à ce jour, pleine satisfaction.

Cette attestation est délivrée à l’intéressé pour servir et valoir ce que de droit.…",Attestation DEVOTEAM 28042022 - BIS (3).pdf,1,Attestation DEVOTEAM 28042022 - BIS (3).pdf — page 1,,,,,,
TECH-MIX-001,TECH-MIX-001-C08,PCA للبنوك en Tunisie,mixed,Opérationnalisation du PCA de la BCT Phase 1 : Mise en place du PCA • Réalisation des ateliers pour les procédures métiers • Réalisation des ateliers pour les procédures de secours informatique (5 applications critiqu…,Banque centrale de Tunisie,Tunisie,Banque,PCA/PCI,Opérationnalisation du PCA de la BCT Phase 1 : Mise en place du PCA • Réalisation des ateliers pour les procédures métiers • Réalisation des ateliers pour les procédures de secours informatique (5 applications critiques) • Elaboration du reste des procédures PSI • Elaboration du plan de communication de crise • Elaboration du plan de sécurité des personnes et des biens Phase 2 : Test • Elaboration d'un plan de test global • Préparation et réalisation du premier test PCA • Elaborer le Plan MCO,attestons par la présente que le Cabinet DEVOTEAM a réalisé le projet d’Opérationnalisation du Plan de Continuité d’ Activité (PCA) de la Banque Centrale de Tunisie. Le projet a été piloté par Mr. Slim CHENCHAH.…,Opérationnalisation du PCA de la BCT.pdf,1,Opérationnalisation du PCA de la BCT.pdf — page 1,,,,,,
TECH-MIX-001,TECH-MIX-001-C09,PCA للبنوك en Tunisie,mixed,Mise en place d’un plan de continuité de l’activité pour la Banque Centrale de Tunisie (financé par la GIZ) Phase 1 - Etat des lieux Phenix V1 et définition de la gouvernance de Phenix V2 • Etat des lieux • Définition…,Banque centrale de Tunisie,Tunisie,Banque,PCA/PCI,Mise en place d’un plan de continuité de l’activité pour la Banque Centrale de Tunisie (financé par la GIZ) Phase 1 - Etat des lieux Phenix V1 et définition de la gouvernance de Phenix V2 • Etat des lieux • Définition et mise en place du cadre de gouvernance du PCA • Elaboration du planning détaillé de mise en œuvre de Phenix V2 Phase 2 - Cadrage du PCA • Etude des besoins de continuité d'activité • Plan de gestion de crise • Proposition de stratégies de continuité par des scénarios de risque • Etat des lieux et analyse des risques liés à la continuité de l'activité,attestons par la présente que le Cabinet DEVOTEAM a réalisé la mission d’ Assistance à la mise en œuvre d’un Plan de Continuité d’Activité (PCA) de la Banque Centrale de Tunisie. La mission a été pilotée par Mr. Slim CHENCHAH.…,mise en place PCA.pdf,1,mise en place PCA.pdf — page 1,,,,,,
TECH-MIX-001,TECH-MIX-001-C10,PCA للبنوك en Tunisie,mixed,Assistance à la mise en œuvre d’un plan de continuité d’activité (PCA). - Lancement de la mission - Cadrage du plan de continuité d’activité - Mise en place du PCA - Test et organisation du maintien en condition opéra…,Mitigan,Tunisie,Régie Financière,PCA/PCI,Assistance à la mise en œuvre d’un plan de continuité d’activité (PCA). - Lancement de la mission - Cadrage du plan de continuité d’activité - Mise en place du PCA - Test et organisation du maintien en condition opérationnelle,"atteste par la présente que la société DEVOTEAM a réalisé pour le compte de MITIGAN CIB le projet d’assistance a la mise en ceuvre d’un plan de continuité d’activité (PCA). Ce projet est composé des phases suivantes :
- Lancement de la mission
- Cadrage du plan de continuité d'activité
- Mise en place du PCA
- Test et organisation du maintien en condition opérationnelle Cette étude a été pilotée par M. Amine MIAOUI.…",Attestation de référence MITIGAN. PCA.pdf,1,Attestation de référence MITIGAN. PCA.pdf — page 1,,,,,,
TECH-MIX-001,TECH-MIX-001-C11,PCA للبنوك en Tunisie,mixed,"Assistance Audit Réglementaire Etape 1 Cadrage et lancement de la mission Cadrage de la mission, validation des objectifs et du périmètre • Examen des détails logistiques nécessaires • Présentation du plan d’assistanc…",ENDA CASH,Tunisie,Régie Financière,PCA/PCI,"Assistance Audit Réglementaire Etape 1 Cadrage et lancement de la mission Cadrage de la mission, validation des objectifs et du périmètre • Examen des détails logistiques nécessaires • Présentation du plan d’assistance Etape 2 Assistance à l’audit organisationnel et physique Etude documentaire, réalisation d’entretiens et visites sur site • Analyse des écarts par rapport aux normes ISO 27K • Elaboration des politiques et procédures manquantes Etape 3 Assistance à l’audit technique • Vérification technique des vulnérabilités de chaque composant cible (Vulnerability Assessment) • Assistance à l’audit de configuration • Elaboration du plan d’actions Etape 4 Assistance à l’audit applicatif Assistance à la réalisation de l’audit applicatif • Elaboration du plan d’actions","atteste par la présente que la société DEVOTEAM a réalisé pour le compte de Enda CASH le projet d’assistance a la mise en ceuvre d’un plan de continuité d’activité (PCA). Ce projet a été piloté par Mr. Sami BENHAJ Les consultants, ayant participé à l’élaboration du projet sont :
- Eya CHEIKH AMOR, Consultante senior IT
- Raoudha BLILI, Consultante IT.…",attestation-de-reference-enda-cash.pdf,1,attestation-de-reference-enda-cash.pdf — page 1,,,,,,
TECH-MIX-001,TECH-MIX-001-C12,PCA للبنوك en Tunisie,mixed,"Plan de Continuité d’Activité – Cadrage et mise en œuvre Etat des lieux et actualisation de l’analyse des risques Analyse de choix, stratégie PCA et plan projet et mise en œuvre Formalisation du plan de gestion de cri…",BTK Bank,Tunisie,Banque,PCA/PCI,"Plan de Continuité d’Activité – Cadrage et mise en œuvre Etat des lieux et actualisation de l’analyse des risques Analyse de choix, stratégie PCA et plan projet et mise en œuvre Formalisation du plan de gestion de crise Formalisation des procédures PCA/PCI Elaboration d’un plan de test et réalisation des premiers tests Organisation du maintien en condition opérationnelle","Objet de la mission : Accompagnement PCA 2016 FI Réception finale [] Réception provisoire Je soussigné, maître d'ouvrage Madame Mariem BOUKEF Après avoir procédé aux examens et vérifications nécessaires, constate que : Les livrables prévus dans la phase du « lot 1 » de la mission : DX] ont été rédigés et livrés COURRIER AR [_] ont été rédigés et livrés, à l'exception de ceux indiqués à l'annexe ci-après : RIVEE Je confirme ainsi la réception finale du lot 1 du projet d'Accompagnement PCA 2016 Tunis, 16/06/2017 (Signature) DEVOTEAM - SARL au Capital de 50.000 Dinars Siège social : 52, Avenue Charles Nicolle, 2ème étage Appt 4 — 1082 Tunis — Tunisie RC.…",Référence PCA BTK.pdf,1,Référence PCA BTK.pdf — page 1,,,,,,
TECH-MIX-001,TECH-MIX-001-C13,PCA للبنوك en Tunisie,mixed,Mise en place du plan de secours informatique - Préparation et Mise en place des solutions de secours - Formalisation du PRA - appui à la formalisation des procédures d’alertes et prise en charge de sinistre - Elabora…,Société nationale d'exploitation et de distribution des eaux SONEDE Tunisie,Tunisie,Adm. Pub,PCA/PCI,Mise en place du plan de secours informatique - Préparation et Mise en place des solutions de secours - Formalisation du PRA - appui à la formalisation des procédures d’alertes et prise en charge de sinistre - Elaboration d’un plan de test et réalisation des premiers tests - Organisation de maintien en condition opérationnelle,"- Eya CHEIKH AMOR: Experte PCA
- Sami BENHAJ : Expert PCI
- Zoubaier DAHMANI : Expert PCI Il y a eu lieu de signaler que les prestations de DEVOTEAM ont été réalisées conformément aux termes de références et aux-règles de l’art et ont donné pleine satisfaction. Cette attestation est délivrée à l'intéressé pour servir et valoir ce que de droit.…",Attestation sonede PSI .pdf,1,Attestation sonede PSI .pdf — page 1,,,,,,
TECH-MIX-001,TECH-MIX-001-C14,PCA للبنوك en Tunisie,mixed,Mise en œuvre d’un Plan de Continuité d’Activité (PCA) - Etude des besoins de continuité - Analyse des risques majeurs - Etude de choix technico-économiques - Feuille de route de mise en œuvre - Pilotage de la mise en…,STAR Assurance,Tunisie,Assurance,PCA/PCI,Mise en œuvre d’un Plan de Continuité d’Activité (PCA) - Etude des besoins de continuité - Analyse des risques majeurs - Etude de choix technico-économiques - Feuille de route de mise en œuvre - Pilotage de la mise en place du site de repli collaborateurs - Pilotage de la mise en place du site de secours informatique - Formalisation des procédures de continuité métier,"atteste par la présente que la société DEVOTEAM a realise pour le compte de la STAR, les travaux de Mise en œuvre de son Plan de Continuité d'Activité, couvrant : Le lancement du projet ; La mise en place du PCA © Préparation et pilotage de la mise en place des solutions de secours, o Formallsation des plans transvérsaux ; co Hédaction des procédures métiers : o Formation et sensibihsation ; La réalisation des tests et l'organisation du MCC.…",Attestation de PCA STAR 2016 .pdf,1,Attestation de PCA STAR 2016 .pdf — page 1,,,,,,
